,review_date,review_rating,review_title,review_text,verified_purchase
241,1/10/2019,5,Bargain,"Lovely smell, can pour into smaller bottles to make using more manageable. Can't beat it for £5!",True
242,1/10/2019,5,Great value,These pods work as well as any other I've used and great value (18 for three bags when I bought),True
243,1/10/2019,5,Great value,These pods work as well as any other I've used and great value (18 for three bags when I bought),True
244,1/10/2019,5,Great value,These pods work as well as any other I've used and great value (18 for three bags when I bought),True
245,1/10/2019,5,Great value,These pods work as well as any other I've used and great value (18 for three bags when I bought),True
246,1/10/2019,5,Great value,These pods work as well as any other I've used and great value (18 for three bags when I bought),True
247,1/11/2019,5,Favourite fabric softener,I love Comfort Pure. Both our children have sensitive skin and it doesn't irritate like other softeners have done in the past. The scent is also very pleasant and not too overpowering,False
248,1/11/2019,5,Thanks,Thanks,True
249,1/12/2019,5,Comfort,Bit watery,True
250,1/12/2019,5,Good,Good,True
251,1/11/2019,2,Not concentrated,Blue bottle is alot better. This smells less than blue bottle and when clothes are hanged outside on washing line you can't small anything,False
252,1/11/2019,5,Great value for money,"Great value for money, smells nice and seems to stop my hair being static days I use it",True
253,1/11/2019,3,Ok,Good product,True
254,1/11/2019,2,Badly packaged,Product arrived broken and had spilt all over the inside of the envelope.,True
255,2/9/2019,2,ok,did not squirt very well,False
256,1/18/2019,5,Dishwater,Very good value for the amount of capsuls you get in the packet and a very good price,True
257,1/16/2019,5,Comfort conditioner,"Bit too runny,not as thick liquid as most but ok.",True
258,1/12/2019,5,Quality product,Works great,True
259,1/12/2019,1,New formula burns my skin,"I have used Simple Rich moisturiser for years, I now need to find an alternative as the new formula burns my skin. It's a real shame that loyal customers are having to switch, with no information or explanation provided by the manufacturer.",False
260,1/11/2019,3,Ok,Good product,True
261,1/11/2019,2,Badly packaged,Product arrived broken and had spilt all over the inside of the envelope.,True
262,1/11/2019,5,Great value for money,"Great value for money, smells nice and seems to stop my hair being static days I use it",True
263,1/11/2019,5,Thanks,Thanks,True
264,1/11/2019,5,Fantastic product,excellent value for money,True
265,1/11/2019,5,Value for money,These are great. I will buy more!,True
266,1/11/2019,3,Didn't like the scent,But that's personal taste. Sold mine on.,True
267,1/11/2019,5,Value for money,These are great. I will buy more!,True
268,1/11/2019,3,Didn't like the scent,But that's personal taste. Sold mine on.,True
269,1/11/2019,5,Value for money,These are great. I will buy more!,True
270,1/11/2019,3,Didn't like the scent,But that's personal taste. Sold mine on.,True
271,1/11/2019,5,Value for money,These are great. I will buy more!,True
272,1/11/2019,3,Didn't like the scent,But that's personal taste. Sold mine on.,True
273,1/11/2019,5,Value for money,These are great. I will buy more!,True
274,1/11/2019,3,Didn't like the scent,But that's personal taste. Sold mine on.,True
275,1/12/2019,5,lovely,All three of the flavours are so good,False
276,1/12/2019,5,The best,I have tried many English mustards in my time but always come back to Colmans. If I am out for a Sunday roast I take a tube with me as invariably I will be served an inferior one.,False
277,1/12/2019,5,Our favourite tea,"As the title suggests, I really wont buy any other tea bags. PG Tips have a good, strong flavour. I like a strong tea and can get a really good cup with these tea bags. Not overly packaged, which I like. I have never had any problems with damaged tea bags as others have mentioned. Will continue to buy these as a staple.",False
278,2/8/2019,5,Bleachy,This is bleach. Bleachy bleach bleach!,False
279,1/14/2019,4,Lovely fragrance,"I have been buying this shampoo for my husband (who shaves his head every other week) for years, as he doesnt require an expensive shampoo. The fragrance is lovely and he has no complaints about the product. Lathers up well and cleans his head/tiny bit of hair perfectly. Nice packaging. You really cant go wrong for £1",False
280,1/12/2019,5,Recommend,Great value,True
281,1/12/2019,5,Love this!,"This Dove deodorant stick is the best deodorant I have ever used. It goes on lovely, smells amazing and leaves me feeling dry and confident that i smell fresh all day long. I love this product, 5 stars and highly recommended.",False
282,1/12/2019,5,Quality product,Works great,True
283,1/12/2019,5,Great product,Great quality,True
284,1/12/2019,5,Brilliant smell,"Buy this on my amazon prime orders, no problem at all",True
285,1/12/2019,5,Great product,Great quality,True
286,1/12/2019,5,Great product,Great quality,True
287,1/12/2019,5,Great product,Great quality,True
288,1/12/2019,5,Smells beautiful,"Great product, lovely scent. Lasts me ages.",True
289,1/12/2019,5,A+,A+,True
290,1/12/2019,5,Good,Washes clothes nice,True
291,1/12/2019,5,A+,A+,True
292,1/12/2019,5,Good,Washes clothes nice,True
293,1/12/2019,5,A+,A+,True
294,1/12/2019,5,Good,Washes clothes nice,True
295,1/12/2019,5,Good,Washes clothes nice,True
296,1/12/2019,5,A+,A+,True
297,1/12/2019,5,A+,A+,True
298,1/12/2019,5,Good,Washes clothes nice,True
299,2/11/2019,5,Great taste,Great taste and adds depth of flavour to any meal. More importantly to my family is that they're gluten free,True
300,2/11/2019,1,Tastes nothing like it's supposed too.,Years ago I used to love pot noodles as a student but these were yuck! I had to add additional sauce and even then the pasta tasted like carboard. I was in a situation recently where I only has access to a kettle and chose these over mugshots.....big mistake!!,True
301,1/13/2019,1,Unsuitable bottle - SPILLAGE,"While I like the product, the bottle is unsuitable. The plastic is very thin, which is a good thing, and this means it almost impossible to pick up the bottle and fill the very small cap without spilling a significant amount, especially when the bottle is still relatively full. Do buy this, but only if you are happy to decant the content into a sturdier bottle.",False
302,2/8/2019,5,Smells Fab!,I love lynx products so was happy to buy this to write a review. I am female but I like the scent of mens products and I think the scent stays longer on the skin. Nice consistency too so you don't lose it off your hands and down the plughole!,False
303,1/13/2019,5,Spot on,perfect,True
304,1/13/2019,5,Lovely smell,Great product! Great price,True
305,1/13/2019,5,Really good and long lasting,"They last forever, work well and I now wouldn't change to another brand. Smell is pretty neutral",True
306,1/13/2019,5,Spot on,perfect,True
307,1/13/2019,5,Really good and long lasting,"They last forever, work well and I now wouldn't change to another brand. Smell is pretty neutral",True
308,1/13/2019,5,Good,Goos,True
309,1/13/2019,5,Good,Goos,True
310,1/14/2019,5,Even non-vegans loved it,"Some very considerate friends brought this to a dinner party for the vegans to enjoy and turns out everybody loves it, some even more than the dairy version because of its delicious flavour and less heavy texture. Really good vanilla ice cream!",False
311,1/14/2019,2,Stupid Lid,"Product is fine. But I struggle to get the smooth thin lid off most of the time. With wet hands, impossible. Also the design makes it difficult to hold and pour the bottle. Won't buy again.",False
312,1/14/2019,5,Dove deodorant,"I always buy this product, I love it. It's a quality product, smells nice, doesn't leave marks on your clothes!!!",False
313,1/14/2019,5,"I can't do without it, it's an amazing product",I love this product It's keeps my hair protected,True
314,1/14/2019,5,happy with this item,Happy with item,True
315,1/14/2019,5,Does what its made for,Brilliant product! Left the drains clear and clean,False
316,1/14/2019,5,Great value,Great value,True
317,1/14/2019,5,Ok,Fine,True
318,1/14/2019,3,"You need a cap full, not a drop or half a cap!!","I'v bought loads of these on offer. Used 3 washing with half a cap and I can't small much. I do have a good sense of smell by the way. Description says put a drop, like Wtf.! You need a cap full so now I don't think it will.be 64 wash after all",False
